the_geom,BIN,CNSTRCT_YR,NAME,LSTMODDATE,LSTSTATYPE,DOITT_ID,HEIGHTROOF,FEAT_CODE,GROUNDELEV,SHAPE_AREA,SHAPE_LEN,BASE_BBL,MPLUTO_BBL,GEOMSOURCE
"MULTIPOLYGON (((-73.80749171228521 40.69599654725525, -73.8075598329213 40.69597165658649, -73.80757695753887 40.6959988060208, -73.80750883569819 40.69602369669764, -73.80749171228521 40.69599654725525)))",4572034,1920,,08/17/2017 12:00:00 AM +0000,Constructed,1167389,10.96,5110,43,229.90680028965,63.8517769134,4100140036,4100140036,Photogramm
"MULTIPOLYGON (((-73.99780492691272 40.62054762580597, -73.99784241152412 40.62051064124211, -73.9978738694739 40.62052915382618, -73.99783638368771 40.620566138400214, -73.99780492691272 40.62054762580597)))",3416235,1910,,08/17/2017 12:00:00 AM +0000,Constructed,1184567,11.24685306,5110,47,187.85801626586,56.11852426176,3055740017,3055740017,Photogramm
"MULTIPOLYGON (((-74.1399873684287 40.625081386525395, -74.1402148466417 40.62489001873069, -74.14023661191705 40.62490503899122, -74.14046796207717 40.62471041058343, -74.14066867308505 40.62484891657626, -74.14062322974685 40.624887147062786, -74.14056463869836 40.62493643849883, -74.14056440627866 40.6249366341961, -74.1404352737484 40.62504528499366, -74.14047030501017 40.625069459010994, -74.14061135589876 40.62516679501203, -74.14037760838704 40.625363440189986, -74.14020151548938 40.625241921724424, -74.14003783806254 40.625128970732966, -74.1399790389803 40.625088393716396, -74.1399873684287 40.625081386525395)))",5024941,2006,,12/07/2018 12:00:00 AM +0000,Constructed,1103621,31.61976646,2100,27,21691.0505711402,684.89901981977,5010530176,5010530176,Other (Man
"MULTIPOLYGON (((-73.93558848200573 40.843526404754, -73.93562192493128 40.84348039202628, -73.9356270329102 40.8434733647287, -73.93563233917541 40.84346606469218, -73.93569298446569 40.84349148521494, -73.93575194550534 40.843516199681694, -73.93576133892735 40.84352013826649, -73.93575267721073 40.843532072177595, -73.93567502558196 40.843639060588444, -73.93571539308454 40.84365596193179, -73.9357898435705 40.84355338772944, -73.93580176693219 40.84353695856929, -73.93583675081256 40.84355160294023, -73.93585717932041 40.84356015367633, -73.93589390442129 40.84357552569585, -73.93593418186231 40.84359238549006, -73.9359211269832 40.84361037188794, -73.93589500889138 40.8436463572813, -73.93577583917832 40.84381054269634, -73.93561753935737 40.84374320203798, -73.93566703775531 40.84367510106385, -73.93562352925171 40.8436568616192, -73.93557955439807 40.843717365499806, -73.93550060923491 40.843684274194004, -73.93560907758726 40.84353503847273, -73.93558848200573 40.843526404754)))",1063129,1906,,08/22/2017 12:00:00 AM +0000,Constructed,392192,89.64,2100,179,7106.27538672289,521.24093746756,1021300029,1021300029,Photogramm
"MULTIPOLYGON (((-73.81843085942921 40.703669653370554, -73.81849487277749 40.70369528569144, -73.81842366258421 40.70379828488621, -73.8183379996238 40.70380396613811, -73.81843085942921 40.703669653370554)))",4206274,1931,,08/22/2017 12:00:00 AM +0000,Constructed,729156,19.48,2100,65,979.687321052,141.59405920156,4096160004,4096160004,Photogramm
"MULTIPOLYGON (((-74.01629982538009 40.62397103736256, -74.01635273808171 40.623919715511654, -74.01640463681748 40.62395078056384, -74.01634104020357 40.62401246444115, -74.0162688970214 40.624082439680556, -74.01621699706457 40.624051374567706, -74.01629982538009 40.62397103736256)))",3149477,1925,,08/22/2017 12:00:00 AM +0000,Constructed,30861,23.97,2100,94,1117.52422050091,158.63684694622,3059540072,3059540072,Photogramm
"MULTIPOLYGON (((-73.78220208007596 40.78398591752347, -73.78222713729839 40.783965104696335, -73.78224249854753 40.78395234476235, -73.78223940991977 40.78395019662672, -73.78229061244988 40.783907667098894, -73.78229529207952 40.783910922256894, -73.7823544133755 40.78395204558986, -73.7823677950807 40.78396135325872, -73.78227617409306 40.78403745560728, -73.7822494567819 40.78401887185177, -73.78220208007596 40.78398591752347)))",4455216,1957,,08/22/2017 12:00:00 AM +0000,Constructed,530194,28.43,2100,27,1069.69856261769,133.11395352955,4058630060,4058630060,Photogramm
"MULTIPOLYGON (((-74.00230011335049 40.657171123617125, -74.00232458466964 40.65714775561511, -74.00237451380276 40.657178079497925, -74.00235004367244 40.65720144751043, -74.00230011335049 40.657171123617125)))",3398835,1910,,12/07/2018 12:00:00 AM +0000,Constructed,660576,10.64193218,2100,22,192.95357208861,57.21749770503,3006760033,3006760033,Other (Man
"MULTIPOLYGON (((-73.73872266202902 40.60323802704552, -73.73868628910368 40.60316623906729, -73.73864292394971 40.60317900267254, -73.73860154714822 40.6030973380251, -73.73864491107553 40.60308457443269, -73.73870956145738 40.60307138374298, -73.73880701781131 40.6030426992847, -73.73885619517536 40.60313975716384, -73.73884327589565 40.60314356044624, -73.73886927509193 40.60319487205856, -73.73883965724931 40.60320359029137, -73.73872266202902 40.60323802704552)))",4298709,1955,,08/22/2017 12:00:00 AM +0000,Constructed,245651,30.25355424,2100,17,3104.71651305629,238.77544237826,4155870123,4155870123,Photogramm
"MULTIPOLYGON (((-73.7967984053358 40.68419884318184, -73.79692640479576 40.68416327722433, -73.79693033440645 40.68417147165337, -73.796940574312 40.684168626082034, -73.79695095727676 40.68419028020863, -73.7969407161854 40.684193125778805, -73.79694558147517 40.68420327237676, -73.79681758312884 40.68423883925806, -73.7967984053358 40.68419884318184)))",4259375,1925,,08/22/2017 12:00:00 AM +0000,Constructed,512005,26.04,2100,28,611.60331249753,112.65288927472,4119760025,4119760025,Photogramm
"MULTIPOLYGON (((-74.00180207643241 40.60367445741482, -74.00185324015352 40.60361839730885, -74.00194551031939 40.60366731663885, -74.00189434781981 40.60372337678561, -74.00180207643241 40.60367445741482)))",3166786,1940,,08/22/2017 12:00:00 AM +0000,Constructed,79904,27.27,2100,27,776.51139513904,112.18082050044,3063720094,3063720094,Photogramm
"MULTIPOLYGON (((-74.02030431481056 40.64541416502228, -74.02038799702028 40.645333806000146, -74.02058229975542 40.64514721827387, -74.02065889231163 40.645073666436126, -74.02074997167664 40.64512869420386, -74.02081978214575 40.645170871757195, -74.02050050362952 40.645477473553775, -74.02046520494918 40.64551137083571, -74.02030431481056 40.64541416502228)))",3341882,1994,,08/22/2017 12:00:00 AM +0000,Constructed,721766,64.47,2100,36,9023.48831762617,430.65540331343,3008370001,3008370001,Photogramm
"MULTIPOLYGON (((-73.93646014469776 40.848023248435666, -73.93646069921803 40.84802248602419, -73.93646190474439 40.84802299186436, -73.93694345503178 40.848225347259216, -73.93729418530367 40.84837272659104, -73.93739406131242 40.848414696047165, -73.93739096327491 40.84841783077994, -73.93739069738963 40.848418099882764, -73.93738877565713 40.848420043902806, -73.93738719933762 40.848421638719316, -73.93738543072531 40.84842342883823, -73.93738351136672 40.848425370158004, -73.93738153147083 40.84842737357879, -73.93737945661559 40.84842947330071, -73.93737732359811 40.84843163152299, -73.93737513954038 40.84843384104556, -73.93737294954725 40.84843605686831, -73.93737036903569 40.84843866689456, -73.93736845443489 40.8484405920078, -73.93736666919246 40.84844241093311, -73.93736581456065 40.84844327584208, -73.93735548419976 40.84845372674747, -73.93733344893293 40.84847602087011, -73.93731788274789 40.84849177012491, -73.93732453821899 40.84850515415392, -73.93732465894745 40.848505397352376, -73.93730265121116 40.848524874744484, -73.93727272598301 40.8485513626611, -73.93723284423714 40.84858666187129, -73.93719378490819 40.8486212645343, -73.93718606798969 40.84862809686878, -73.93717243579214 40.84864016594483, -73.9371658511287 40.84864599484588, -73.93711983440531 40.848686735950416, -73.93710024891502 40.848704075954956, -73.93709858976061 40.84870547081306, -73.93707022154494 40.84872930667559, -73.93704586590344 40.84874977057705, -73.9370096896426 40.84878016585015, -73.93700424694184 40.848784738278425, -73.9369882202824 40.848798204489036, -73.93695841120206 40.84882324979811, -73.93695688140409 40.84882453576527, -73.9369560280887 40.848825252090634, -73.93695510237754 40.848826029609896, -73.93695404611636 40.84882691781832, -73.93695284625298 40.84882792481319, -73.936951474301 40.84882907759374, -73.93694981276694 40.84883047424933, -73.93694780231138 40.84883216337414, -73.93694513317627 40.84883440594151, -73.93694142795621 40.84883751871831, -73.93693722783523 40.84884104815229, -73.9369339237558 40.84884382436412, -73.93683070485757 40.84880016876219, -73.93611466274608 40.84849732074341, -73.93611518283598 40.848496608742145, -73.93611613989923 40.848495295454086, -73.93611720383063 40.84849383544502, -73.93611830457203 40.84849232502878, -73.93611937800318 40.84849085151753, -73.9361204146234 40.848489429314, -73.93612148449168 40.84848796120373, -73.93612254604855 40.84848650389474, -73.93612359810463 40.8484850609884, -73.93612463235034 40.848483641484954, -73.93612537805132 40.84848261893875, -73.93612566540844 40.84848222378184, -73.93612666759356 40.848480848384746, -73.93612767571484 40.84847946578698, -73.93613232328902 40.848473086572334, -73.93616501300923 40.84842823134116, -73.93619685130807 40.84838454176692, -73.93620429286335 40.848374331599864, -73.93621001978443 40.84836647347022, -73.93623864368739 40.848327192717115, -73.9362756910811 40.84827635609154, -73.93628165428079 40.848268173911556, -73.93628960046193 40.848257270638584, -73.93629617992764 40.84824824143504, -73.93632753952463 40.84820521071934, -73.93635731863743 40.84816434750812, -73.9363700607494 40.84814686067528, -73.93640252573041 40.848102311417826, -73.93643545494284 40.84805712665926, -73.93644746081897 40.84804065246563, -73.93644866959876 40.848038994424904, -73.93644977744967 40.848037474103855, -73.93645081643173 40.848036047396064, -73.93645186016235 40.848034615287915, -73.93645290151773 40.84803318678041, -73.93645396662191 40.84803172496782, -73.93645504003734 40.84803025235383, -73.93645607664321 40.84802883014712, -73.93645715599727 40.84802734763102, -73.93645818904113 40.84802592992482, -73.93645916983797 40.84802458512968, -73.93645952249805 40.84802410085909, -73.93646014469776 40.848023248435666)))",1085811,1963,,02/14/2009 12:00:00 AM +0000,Constructed,367147,65.41,2100,158,55539.8555491553,956.70813246886,1021630001,1021630001,Photogramm
"MULTIPOLYGON (((-73.93184978086074 40.857150068462325, -73.93189695738738 40.85706040203017, -73.93198265435454 40.85689751777021, -73.93200834600354 40.85690531045347, -73.9321272445085 40.85694137128095, -73.93218342262026 40.856958410086406, -73.93224468717182 40.856976990790635, -73.93229665393642 40.85699275197247, -73.93225544807628 40.85707107228837, -73.93218440707226 40.857206100573784, -73.93216378144378 40.857245303922454, -73.93214590661934 40.85723988236181, -73.93208634681363 40.857221818590915, -73.93203020051648 40.85720478966324, -73.9319749671952 40.8571880376971, -73.93192011686584 40.85717140119335, -73.93187229032168 40.85715689577054, -73.93184978086074 40.857150068462325)))",1076754,1991,,08/22/2017 12:00:00 AM +0000,Constructed,293156,25.38,2100,68,9267.79848068542,385.23772443909,1021700070,1021700070,Photogramm
"MULTIPOLYGON (((-73.92780691854287 40.681095557875494, -73.92787947700822 40.68108744201366, -73.9279040485858 40.6812147523436, -73.92783148998495 40.68122286822075, -73.92780691854287 40.681095557875494)))",3047855,1899,,08/22/2017 12:00:00 AM +0000,Constructed,422474,32.19,2100,57,953.59546728789,134.44335210101,3016870016,3016870016,Photogramm
"MULTIPOLYGON (((-73.90444948624297 40.63025817615664, -73.90458847240063 40.63016849712376, -73.90462184641585 40.63019852023531, -73.90460615415985 40.63020864617164, -73.90462399567001 40.630224696533, -73.90450070174234 40.63030424968862, -73.90444948624297 40.63025817615664)))",3226566,1955,,08/22/2017 12:00:00 AM +0000,Constructed,141177,25.34,2100,8,1068.30694838357,145.10318995555,3080610011,3080610011,Photogramm
"MULTIPOLYGON (((-73.93017600837824 40.67535307979138, -73.93013552938922 40.67535037258385, -73.93014120862722 40.67530113856603, -73.93018184370291 40.67530385577196, -73.93018248705674 40.67529828107313, -73.93036545609696 40.67531051559269, -73.93036194814842 40.67534093287086, -73.93035913368418 40.675365324321305, -73.9303082138271 40.67536191925871, -73.93017600837824 40.67535307979138)))",3035809,1901,,08/22/2017 12:00:00 AM +0000,Constructed,443283,29.73,2100,72,1225.0096778872,164.61620697497,3013490004,3013490004,Photogramm
"MULTIPOLYGON (((-73.90779221620743 40.69233314993477, -73.90772790994777 40.69229715079623, -73.90776464396029 40.692259131747925, -73.90793204698113 40.69235284355051, -73.90789531182931 40.69239086265087, -73.90779221620743 40.69233314993477)))",3078892,1915,,08/22/2017 12:00:00 AM +0000,Constructed,359196,28.65,2100,68,990.83024478346,149.64018466029,3034120041,3034120041,Photogramm
"MULTIPOLYGON (((-73.91439055971497 40.65537521582558, -73.91444145846948 40.65534383014371, -73.91448487326139 40.65538466667447, -73.91443397449615 40.65541605237538, -73.91439055971497 40.65537521582558)))",3381225,1920,,08/17/2017 12:00:00 AM +0000,Constructed,963468,12.46900661,5110,28,347.85965153278,74.62929204649,3047170051,3047170051,Photogramm
"MULTIPOLYGON (((-73.85894907629009 40.89183603128034, -73.85893917873607 40.89185385421258, -73.8589246879669 40.89187994699721, -73.85889121439607 40.891869241626665, -73.85883862884509 40.89185242468994, -73.85885136740804 40.89182948597705, -73.85886301602841 40.89180850898959, -73.85888457792795 40.89181540425848, -73.85894907629009 40.89183603128034)))",2121950,1930,,08/17/2017 12:00:00 AM +0000,Constructed,1154642,8.54023356,5110,159,448.3246172205,86.36736096305,2048330014,2048330014,Photogramm
"MULTIPOLYGON (((-73.77091793963403 40.756473390719535, -73.7710062887196 40.75644857277472, -73.771033159282 40.756503884972055, -73.77100904294555 40.75651065928513, -73.77094481131734 40.75652870293963, -73.7709186498772 40.75647485275625, -73.77091793963403 40.756473390719535)))",4568084,1955,,08/17/2017 12:00:00 AM +0000,Constructed,1168431,15.1213514,5110,57,560.56566110602,95.15293752618,4073240030,4073240030,Photogramm
"MULTIPOLYGON (((-73.81283432888816 40.78557331685474, -73.81289103928465 40.78555166088703, -73.81290172288595 40.785547580942165, -73.8129907545131 40.785682272338555, -73.81297147466253 40.78568963508387, -73.81292336041338 40.785708008302635, -73.81283432888816 40.78557331685474)))",4106273,1960,,08/22/2017 12:00:00 AM +0000,Constructed,297242,25.86,2100,50,1147.02518486171,151.60841339278,4046820018,4046820018,Photogramm
"MULTIPOLYGON (((-74.20517038534489 40.530224512069516, -74.20512412726143 40.53012697094953, -74.20522322361509 40.53009960953944, -74.20535606420495 40.53006293113722, -74.20540096242594 40.5301576046079, -74.20533648894906 40.53017540635745, -74.20533440416278 40.530171008294495, -74.20524296320515 40.530196255177266, -74.20524640931724 40.53020352079797, -74.20519184705695 40.53021858604543, -74.20517038534489 40.530224512069516)))",5084777,1985,,08/22/2017 12:00:00 AM +0000,Constructed,845800,25.13,2100,65,2493.98007819654,216.12548433681,5069090020,5069090020,Photogramm
"MULTIPOLYGON (((-73.90603906997379 40.777977119458356, -73.90611697361096 40.778032156846855, -73.90607367969098 40.778067568956686, -73.90599577723408 40.77801253063965, -73.90603906997379 40.777977119458356)))",4016805,1935,,08/22/2017 12:00:00 AM +0000,Constructed,258769,31.92,2100,36,518.79527826848,94.13635270336,4008280155,4008280155,Photogramm
"MULTIPOLYGON (((-73.97661954730303 40.596259331445495, -73.97666959360109 40.59625382951773, -73.9766991503348 40.596410055478, -73.97672040301553 40.59640771932699, -73.97673380944585 40.5964785832661, -73.97666251027825 40.59648642136598, -73.97661954730303 40.596259331445495)))",3192532,1931,,08/22/2017 12:00:00 AM +0000,Constructed,280441,34.19,2100,20,1329.35354886745,207.19197255813,3071210009,3071210009,Photogramm
"MULTIPOLYGON (((-73.8135407447542 40.700106128540966, -73.81366165159389 40.700072066089845, -73.81368162319059 40.700113128545865, -73.81350261807488 40.700163558291294, -73.81349394642014 40.700145729369275, -73.81351157494002 40.70014076278177, -73.81350708205609 40.70013152523238, -73.81354755172961 40.70012012455234, -73.8135407447542 40.700106128540966)))",4213732,1915,,08/22/2017 12:00:00 AM +0000,Constructed,504243,24.44,2100,46,732.18650546608,137.75661875171,4099770028,4099770028,Photogramm
